,postUrl,image_text,description,likeCount,commentCount,img_text_promos,img_landscape,img_campers_caravans,outdoor_acitivies,cap_rei_challenges,cap_outdoor_running,cap_hiking_gear,cap_rei_promos
305,https://www.instagram.com/p/ChLPJAtuQ9I/,Vehicle Motor vehicle Sky Rolling stock Travel Locomotive Landscape Tree Automotive exterior Rolling,"Introducing the first-ever REI Co-op + @Airstream_Inc Special Edition Basecamp Travel Trailer. Members, enter for a chance to win one today! Link in bio for details. #REImember
NO PURCH. NEC. Open to individuals who are REI Co-op Members as of 8/7/22 who are legal residents of the 48 contiguous US/DC (excluding AK & HI), 18+ only. Begins 8/8/22 and ends 9/5/22. For rules, visit https://reisummer.prizelogic.com. Void where prohibited. Msg&data rates may apply.",13095,727,0.007462687,0.007462687,0.007462687,0.97761194,0.001552795,0.063664596,0.001552795,0.933229814
306,https://www.instagram.com/p/ChNKJfuMU05/,Cloud Sky Smile Glove Safety glove Recreation Travel Workwear Vehicle Cap,"How do you turn your vehicle into a home away from home? Click the link in our bio for a list of our favorite gear for overlanding and vehicle-assisted adventuring.

Photo: @andrewbydlon",1788,14,0.00877193,0.00877193,0.00877193,0.973684211,0.005747126,0.005747126,0.982758621,0.005747126
307,https://www.instagram.com/p/ChSvNBFFHRP/,Plant Gas Recreation Landscape Personal protective equipment Leisure Cameras & optics Soil Metal Outdoor play equipment,"Hang it in the Louvre. 😍 

Check out our best buying advice for selecting the perfect pack for your next adventure at the link in our bio.

Photo: @sheenu_burtis",3297,25,0.006493506,0.006493506,0.006493506,0.980519481,0.136363636,0.006493506,0.850649351,0.006493506
308,https://www.instagram.com/p/ChV2VMpt1h9/,Cloud Sky Mountain Plant Highland Shorts Tree Travel Landscape Slope,"Views like this make us want to give mother nature a big ol' hug.

Photo: @_thehungryhiker",3613,35,0.009615385,0.875,0.009615385,0.105769231,0.380597015,0.082089552,0.529850746,0.007462687
309,https://www.instagram.com/p/ChYbMVmJmTT/,Glasses Smile Goggles Ecoregion Sunglasses Vision care People in nature Eyewear Happy Outdoor recreation Plant Plant community People in nature Nature Flower Yellow Vegetation Biome Baseball cap Cap Smile Sky Cloud Flower Ecoregion People in nature Plant Human Shorts Happy,"Go out, go out, wherever you are. It’s the perfect time to explore a new favorite hiking spot with The North Face.",1676,10,0.377005348,0.537433155,0.002673797,0.082887701,0.088709677,0.008064516,0.814516129,0.088709677
310,https://www.instagram.com/p/ChbAbzAuVpD/,Footwear Shoe Walking shoe Outdoor shoe Sneakers Font Athletic shoe Slope Carmine Electric blue Cloud Sky Building Body of water Sunset Sunrise Dusk Horizon Afterglow Tints and shades Footwear Joint Shorts Active tank Leg yoga pant Undershirt Sports bra Thigh Knee,"Go for your running goals with @on_running. The Cloudgo is for runners just getting started, with CloudTec® cushion paving the way to a 5K or weekly get-out- there goal.",950,13,0.662436548,0.33248731,0.002538071,0.002538071,0.006097561,0.615853659,0.31097561,0.067073171
311,https://www.instagram.com/p/Chcm6o0uWEV/,Sky Plant Active pants Tree People in nature Wood Leisure Happy Trunk Recreation,"Hiking sandals: supremely breathable, surprisingly supportive. Plus, they give you sweet tanlines. Find the perfect pair for you in our gear guide at the link in our bio.

Photo: @andrewbydlon",1703,21,0.25,0.572580645,0.008064516,0.169354839,0.005154639,0.005154639,0.984536082,0.005154639
312,https://www.instagram.com/p/ChfLtvAMlur/,Footwear Joint Shoe Leg Shorts Sneakers Sports equipment Walking shoe Knee Thigh,"When it's this hot out, a pair of running shorts can either offer sweet relief or painful regrets. Don't let the chafe monster get you. Go to the link in our bio to see our staff picks.",1312,5,0.975806452,0.008064516,0.008064516,0.008064516,0.004901961,0.004901961,0.93627451,0.053921569
313,https://www.instagram.com/p/ChhwgYWOH_D/,Water Cloud Water resources Drinkware Nature Sunglasses Body of water Sky Watercourse Landscape,"Filling up our cup. ☀️

Photo: @_stephdietz",3288,30,0.008064516,0.814516129,0.169354839,0.008064516,0.022727273,0.931818182,0.022727273,0.022727273
314,https://www.instagram.com/p/ChiuT63IpzB/,Bicycle Tire Wheel Crankset Bicycles--Equipment and supplies Bicycle frame Bicycle tire Bicycle handlebar Bicycle hub Bicycle fork,"E-bike=less sweat, more fun. 

Read our picks for cruising, hauling cargo and more.",1228,6,0.005747126,0.005747126,0.982758621,0.005747126,0.009615385,0.009615385,0.682692308,0.298076923
315,https://www.instagram.com/p/Chn35Ogueaq/,Sky Atmosphere Cloud Ecoregion Natural landscape Natural environment Mountain Landscape Wood Morning,"Days are for hiking. Nights are for 💫.

Photo: @MikeMezPhoto",3695,29,0.008064516,0.975806452,0.008064516,0.008064516,0.018518519,0.018518519,0.944444444,0.018518519
316,https://www.instagram.com/p/Chuoe1jMhB_/,Sky Cloud Tent Ecoregion Mountain Nature Leaf Natural environment Tree Plant,"Two is always better than one. Especially when sharing a view.

Photo: @_stephdietz",4939,29,0.00877193,0.973684211,0.00877193,0.00877193,0.010638298,0.968085106,0.010638298,0.010638298
317,https://www.instagram.com/p/Ci-dIEbAa5T/,Food Tableware Recipe Staple food Plate Table Ingredient Pancake Fast food Syrniki,"Are you team 🧇 or team 🥞? Drop your emoji below. 

For #NationalPancakeDay, we have a sweet recipe that even the waffle lovers will like. Link in bio.",4552,286,0.89516129,0.088709677,0.008064516,0.008064516,0.007462687,0.156716418,0.828358209,0.007462687
318,https://www.instagram.com/p/Ci0laVCrwpC/,Sky Plant Ecoregion People in nature Flower Larch Natural landscape Tree Biome Deciduous,"Blending in with the fall foliage. 🍂

Photo @simply.angella",7047,55,0.008064516,0.975806452,0.008064516,0.008064516,0.015625,0.015625,0.953125,0.015625
319,https://www.instagram.com/p/Ci5Ti-8uzL1/,Cloud Wheel Sky Tire Plant Plant community Ecoregion Tree Vehicle Bedrock,"The national parks are more accessible than in years past, but some say they're still not accessible enough.

Advocates, trail users and park officials weigh in on what's working—and what could be better. Link in bio for the full story.

Photo: @alexwegman",3056,31,0.00877193,0.622807018,0.359649123,0.00877193,0.290983607,0.700819672,0.004098361,0.004098361
320,https://www.instagram.com/p/CiBFgxYsb4a/,Sky Mountain Plant Plant community Tent Leaf Natural landscape Tarpaulin Larch Tree,"Signing off this week with soothing blue and a perfect campsite view. 

Photo: @thekaranchawla",3488,13,0.008064516,0.975806452,0.008064516,0.008064516,0.542553191,0.010638298,0.436170213,0.010638298
321,https://www.instagram.com/p/CiDO13tsNNf/,Footwear Cloud Sky Shoe People in nature Flash photography Shorts Happy Gesture Thigh,"Meet alder, a new apparel brand redefining who and what = outdoorsy. These are clothes for everyone—to get outside, have fun and get dirty. Now at REI Co-op in sizes XS–6X (link in bio).",3237,99,0.975806452,0.008064516,0.008064516,0.008064516,0.004464286,0.004464286,0.450892857,0.540178571
322,https://www.instagram.com/p/CiGxcC0IJqR/,Dog Dog breed Carnivore Outdoor recreation Dog supply Pet supply Tent Fawn Companion dog Leisure,"The tentmate that rests while you finish all the camp setup. 🙄

Photo: @drogontheamazing",4779,21,0.006493506,0.006493506,0.785714286,0.201298701,0.689189189,0.013513514,0.148648649,0.148648649
323,https://www.instagram.com/p/CiIYchTMaU_/,Cloud Plant Sky Mountain Ecoregion People in nature Natural landscape Tree Larch Slope,"Soaking up these final days of summer.

Photo: @alex_runsandnoms",4310,28,0.008064516,0.975806452,0.008064516,0.008064516,0.015625,0.484375,0.484375,0.015625
324,https://www.instagram.com/p/CiL7BzSo-H0/,Sky Mountain Cloud Plant Leaf Outdoor recreation Travel Landscape Tree Recreation,"Want to dress comfortably for a day outside? Take a close look at your companions. Link in bio.

Photo: @michelleparksenyard",2319,26,0.00877193,0.973684211,0.00877193,0.00877193,0.007462687,0.156716418,0.828358209,0.007462687
325,https://www.instagram.com/p/CiQG1MnOn5W/,Footwear Shorts Active tank Active shorts Sports uniform Knee Thigh Outdoor recreation Sportswear Vest Footwear Shoe yoga pant Leg Active pants Black Knee Thigh Grey Pink Sports uniform Plant Shorts Sports equipment Knee Grass Asphalt Sock Thigh Sportswear,"With lightweight mesh uppers, the @adidasrunning adistar cs and adizero boston 11’s are breathable, flexible and supportive in all the right places. Now available at REI Co-op! Link in bio to shop.",747,12,0.9140625,0.002604167,0.002604167,0.080729167,0.004672897,0.004672897,0.004672897,0.985981308
326,https://www.instagram.com/p/CiTHE4rsIDI/,Water Sky Cloud Mountain Plant Nature Natural landscape Larch Highland Tree,"Tell us your weekend plans in the comments using only emojis. 

We'll go first: ⛰️🥾⛺

Photo: @kristina_explores",5482,209,0.00877193,0.973684211,0.00877193,0.00877193,0.00877193,0.00877193,0.973684211,0.00877193
327,https://www.instagram.com/p/CibXy3uoxjr/,Sky Plant Cloud Mountain Plant community People in nature Natural landscape Highland Larch Slope,"Pausing to enjoy the view, always.

Photo: @laggy",2830,25,0.007462687,0.97761194,0.007462687,0.007462687,0.015625,0.640625,0.015625,0.328125
328,https://www.instagram.com/p/Cic4DeHLa1r/,Hairstyle Facial expression Product Smile Human Happy Fun Gesture Font Travel Sleeve T-shirt Font Emblem Symbol Art Carmine Brand Graphics Logo,@outdoorafroinc and REI Co-op co-created a hike collection that celebrates the nature in all of us. Vibrant and colorful. Durable and functional. Made together just for you. (link in bio),3457,164,0.985981308,0.004672897,0.004672897,0.004672897,0.005154639,0.005154639,0.005154639,0.984536082
329,https://www.instagram.com/p/CilJN74PToU/,Sky Plant Dress shirt People in nature Sleeve Collar Happy Grass T-shirt Travel Joint Hand Jersey Sleeve Gesture Sportswear Finger Knee Thigh Font Plant Sleeve T-shirt Font Automotive decal Emblem Symbol Bat Crest Magenta,@outdoorafroinc co-created a new hike collection with us that celebrates the nature in us all. Hike fits made for the way you move. Shop the collection (link in bio).,1117,11,0.961077844,0.002994012,0.002994012,0.032934132,0.005154639,0.005154639,0.211340206,0.778350515
330,https://www.instagram.com/p/CinR-JoN-8X/,Mountain Sky Ecoregion Plant Leaf Natural landscape Natural environment Highland Tree Slope,"Here for the candy-colored skies.🍭

Photo: @spirithiker",12346,52,0.008064516,0.975806452,0.008064516,0.008064516,0.574074074,0.388888889,0.018518519,0.018518519
331,https://www.instagram.com/p/Ciyi8m0sAE4/,Footwear Photograph People in nature Green Leaf Nature Branch Botany Plant Grass,"This #ClimateWeekNYC, we invite you to get inspired by the ways that soil, forests, inland bodies of water, oceans and coastlines all have the built-in ability to sequester carbon. Link in bio.",3068,11,0.096491228,0.885964912,0.00877193,0.00877193,0.657608696,0.059782609,0.005434783,0.277173913
332,https://www.instagram.com/p/Cj4Eaaqs-tD/,Plant Sky Mountain Natural landscape Flower Larch Tree Evergreen Groundcover Landscape,"Fall colors 🤝 Crisp air

Photo: @thegirlwiththebuffalotattoo",11493,48,0.00877193,0.973684211,0.00877193,0.00877193,0.015625,0.015625,0.953125,0.015625
333,https://www.instagram.com/p/Cj6pNGtKwML/,Hand Outerwear Smile Human body People in nature Sleeve Happy Flash photography Gesture Finger,Trail-tested. Hiker-approved. These socks are our picks for ultimate comfort in every adventure. Link in bio.,1867,16,0.97761194,0.007462687,0.007462687,0.007462687,0.008064516,0.008064516,0.975806452,0.008064516
334,https://www.instagram.com/p/CjCANgRJZDh/,Shorts Plant Sky People in nature Sportswear Trunks Grass Walking shoe Knee Sneakers,"Not just cleats, racing flats or Stan Smiths—adidas makes trail running shoes. And they're pretty impressive. Writer and REI member Courtney Holden goes behind the scenes to find out how the brand's TERREX line became king of the mountain. Link in bio. @adidasrunning",1337,2,0.733870968,0.25,0.008064516,0.008064516,0.003289474,0.628289474,0.003289474,0.365131579
335,https://www.instagram.com/p/CjOw1QcKeO5/,Trousers Shoe Plant community Bedrock Outdoor recreation Mountain Travel Luggage and bags Leisure Jacket,A good bag can make the difference between a restless night and blissful slumber. Link in bio for our top picks.,2247,23,0.007462687,0.305970149,0.007462687,0.679104478,0.008064516,0.008064516,0.89516129,0.088709677
336,https://www.instagram.com/p/CjRcfLUNcAL/,Water Cloud Plant Mountain Sky Flower Ecoregion People in nature Natural landscape Natural environment,"POV: It's your first hike of the season, and the colors have you questioning your loyalty to summer.

Photo: @outofthewoods",15001,102,0.007462687,0.97761194,0.007462687,0.007462687,0.009615385,0.009615385,0.971153846,0.009615385
337,https://www.instagram.com/p/CjUBSOTqY2Q/,Tints and shades Font Shade Asphalt Road surface Fashion accessory Human leg Wind Carmine Recreation,Introducing @allbirds at the co-op. Ultra- comfy footwear built from super natural materials. A bold step in the right direction. Link in bio.,939,11,0.5625,0.006944444,0.006944444,0.423611111,0.005747126,0.005747126,0.005747126,0.982758621
338,https://www.instagram.com/p/CjbNViCglWs/,Sky Plant Mountain Tree Larch Grass Wood Landscape Cup Evergreen,"We like our coffee like we like our weekends: outdoors. 

Find our favorite caffeinated camp gear at the link in bio. ☕🌄

Photo: @katelynnhouger",7444,27,0.009615385,0.971153846,0.009615385,0.009615385,0.006493506,0.136363636,0.850649351,0.006493506
339,https://www.instagram.com/p/CjeUd1qKcPt/,Footwear Sky Shorts Asphalt Outdoor recreation Exercise Leisure Landscape Sneakers Happy,Getting ready for your goal race — from a mile to an ultramarathon — isn't about completing a problem-free training block. It's about listening to your body and easing your mind so you can toe the line the best version of yourself. See our tips on preparing for race-day success at the link in our bio.,1613,8,0.535087719,0.096491228,0.00877193,0.359649123,0.003649635,0.332116788,0.551094891,0.113138686
340,https://www.instagram.com/p/CjmC2C5NG_M/,Water Plant Mountain People in nature Sky Leaf Natural environment Tree Natural landscape Larch,"Channeling the season.🍂

Photo: @gretamaloney.mn",5192,30,0.007462687,0.97761194,0.007462687,0.007462687,0.018518519,0.018518519,0.759259259,0.203703704
341,https://www.instagram.com/p/CjrMb6bKbb9/,Water Sky Mountain Natural landscape Highland Lake Watercourse Bank Landscape Valley,"The key to long days outside? Wearing the right clothes. We share the dos and don'ts of hiking attire at the link in our bio. 

Photo: @sassyfabs",4450,40,0.00877193,0.973684211,0.00877193,0.00877193,0.12804878,0.006097561,0.859756098,0.006097561
342,https://www.instagram.com/p/Ck1i44_M7y4/,Sleeve Font Happy Poster Electric blue Advertising Recreation Knee Graphics Fictional character,"Get your iconic jacket, hill-famous kit and go-to gear for up to 30% off. Then get out there. Discount based on original prices. While supplies last. Link in bio.",1038,2,0.89516129,0.008064516,0.088709677,0.008064516,0.005434783,0.005434783,0.168478261,0.820652174
343,https://www.instagram.com/p/Ck4jKjzNpRK/,Sky Mountain Plant People in nature Snow Natural landscape Outdoor recreation Travel Landscape Hiking equipment Smile Sky Mountain Snow People in nature Highland Outdoor recreation Happy Travel Mountainous landforms,"This year, give the gift of making new memories outside. Need ideas? #REIpartner @vagabondhearts has compiled her favorite pieces of gear, from fluffy pullovers to functional packs, so you can enjoy time outdoors with your loved ones. Link in bio for her picks.",3422,22,0.003649635,0.624087591,0.003649635,0.368613139,0.003649635,0.076642336,0.697080292,0.222627737
344,https://www.instagram.com/p/CkCXoMbscff/,People in nature Botany Wood Natural landscape Plant Tree Biome Deciduous Trunk Forest,"Summer people to winter people: ""It must be exhausting always rooting for the antihero."" 🎶

We have tips for staying warm on chilly days outside. Link in bio.

Photo: @lostwithlai",3897,30,0.008064516,0.975806452,0.008064516,0.008064516,0.005154639,0.211340206,0.778350515,0.005154639
345,https://www.instagram.com/p/CkHhLcAMrEp/,Sky Plant Ecoregion Mountain Tent Natural landscape Leaf Natural environment People in nature Sunlight,"Home is where you stake it.

Photo: @ethanmakowsky",10275,107,0.007462687,0.97761194,0.007462687,0.007462687,0.931818182,0.022727273,0.022727273,0.022727273
346,https://www.instagram.com/p/CkKF-OJsZEE/,Plant Purple Water bottle Blue Automotive tire Plastic bottle Toy Violet Wood Gas,"Binoculars can help you see the world, and this special pair can also help you honor the land: Read more about the Honor Native Land Binocular Bundle, a collaboration between binocular brand @n_o_c_s and Indigenous artist Amelia Winger-Bearskin, and part of October's Member Collection. Link in bio.",3517,47,0.007462687,0.007462687,0.679104478,0.305970149,0.608280255,0.003184713,0.003184713,0.385350318
347,https://www.instagram.com/p/CkRSBrfsC15/,Luggage and bags Travel Plant Bag Leisure Landscape Slope Recreation Backpack Fashion accessory,"Play hard, relax harder with our testers' favorite camp chairs. Link in bio.",972,7,0.008064516,0.169354839,0.008064516,0.814516129,0.009615385,0.009615385,0.971153846,0.009615385
348,https://www.instagram.com/p/CkUZJ1CsLmP/,Water Plant Sky Mountain Ecoregion People in nature Highland Outdoor recreation Travel Terrain,Let treadmill running remain a last resort. We've made outdoor winter training easy — almost cozy! — with our Cold-Weather Running Kit. Check the link in our bio for staff picks.,1534,7,0.088709677,0.89516129,0.008064516,0.008064516,0.138392857,0.004464286,0.674107143,0.183035714
349,https://www.instagram.com/p/CkW3FX-rwNc/,Dog Light Tent Sky Carnivore Comfort Collar Shade Dog breed Grass,"Favorite camp paw-tner. 🐾

Photo: @roaming.with.bandit",3642,26,0.00877193,0.00877193,0.622807018,0.359649123,0.959459459,0.013513514,0.013513514,0.013513514
350,https://www.instagram.com/p/CkYk8jkpxAM/,Tent Camping Shade Tree Wood Outdoor recreation Plant Tarpaulin Leisure Terrestrial plant,"Boo!

Photo: @mountainwoman08",3652,22,0.088709677,0.491935484,0.008064516,0.411290323,0.617647059,0.323529412,0.029411765,0.029411765
351,https://www.instagram.com/p/CkcHiyoKD_S/,Vehicle Smile Tree Travel Passenger Motor vehicle Leisure Engineering Recreation Air travel,Our holiday gift center is here! Get gear and apparel for your loved ones for all their adventures to come. Roasting s’mores in wearable sleeping bags? Yes please. (Link in bio).,7415,116,0.008064516,0.008064516,0.008064516,0.975806452,0.005154639,0.005154639,0.984536082,0.005154639
352,https://www.instagram.com/p/CkesVp5qP5n/,Plant Botany Yellow Tree Grass Drink Alcoholic beverage Bottle Petal Groundcover,"Shop our best holiday gifts under $25 and you’ll be smiling all the way to your next adventure. (Link in bio.)

Photo: @outdoors.waterbottle",3308,18,0.00877193,0.535087719,0.447368421,0.00877193,0.006944444,0.215277778,0.770833333,0.006944444
353,https://www.instagram.com/p/CkhRNJkMYg7/,Sky Mountain Cloud Drinkware Natural environment Orange Cup Road surface Asphalt Natural landscape,"Fact: A warm drink makes every activity better. Link in bio for our recipe for apple-pear mulled cider and others.

Photo: @gem_manicia",2861,12,0.156716418,0.604477612,0.156716418,0.082089552,0.005747126,0.005747126,0.925287356,0.063218391
354,https://www.instagram.com/p/Ckmb5wJN-t_/,Footwear Shoe Leg Knee Shorts Flash photography Thigh Calf Sportswear Elbow,The Best Road Running Shoes of 2022 is finally here. Get your hands on one (or two) of our picks through the link in our bio.,1745,8,0.973684211,0.00877193,0.00877193,0.00877193,0.007462687,0.380597015,0.604477612,0.007462687
355,https://www.instagram.com/p/Cko6a94pvW4/,Sky Mountain Plant Ecoregion Snow Natural landscape Highland Larch Slope Tree,"An extra hour of sleep = an extra hour of dreaming up views like this one.

Photo: @adventureswithjoshkels",11810,53,0.00877193,0.973684211,0.00877193,0.00877193,0.00877193,0.622807018,0.359649123,0.00877193
356,https://www.instagram.com/p/CkqtZpzrpLw/,Font Brand Darkness,"We’re making it official. Since 2015, we’ve closed our doors on Black Friday, choosing time outside over the busiest in-store shopping day of the year. This year, we’re committing to it, for good. Join us as we #OptOutside on Nov 25.",7785,202,0.911764706,0.029411765,0.029411765,0.029411765,0.004098361,0.495901639,0.454918033,0.045081967
357,https://www.instagram.com/p/CkuP-IMMZhn/,Dog Dog breed Carnivore Companion dog Collar Snout Tree Sporting Group Canidae Electric blue,"Treat your pup for being such a good boy. Link in bio for our favorite gifts for dogs and their humans.

Photo: @kemtheminiaussie",12944,53,0.215277778,0.006944444,0.770833333,0.006944444,0.008064516,0.008064516,0.89516129,0.088709677
358,https://www.instagram.com/p/Ckw0w_ZMOJf/,Food Banana Saba banana Tableware Natural foods Ingredient Wood Dishware Fruit Cutting board,Sometimes an energy bar won't cut it. Link in bio for this Nutella-banana-honey sandwich and other tasties.,4088,57,0.828358209,0.082089552,0.082089552,0.007462687,0.00877193,0.096491228,0.885964912,0.00877193
359,https://www.instagram.com/p/ClC2VeHKJiZ/,Mountain Cloud Sky People in nature Slope Outdoor recreation Natural landscape Hiking equipment Terrain Leisure,"Give the gift of trail time with our favorite picks for the hiker on your list. Link in bio.

Photo: @ms_elanie",2649,21,0.006944444,0.631944444,0.006944444,0.354166667,0.008064516,0.008064516,0.975806452,0.008064516
360,https://www.instagram.com/p/ClEdVOatZGk/,Water Plant Mountain Snow Tree Highland Luggage and bags Atmospheric phenomenon Watercourse Bag,"ISO: A great view. #NationalTakeaHikeDay

Photo: @little_asian_buddy",4362,23,0.008064516,0.491935484,0.008064516,0.491935484,0.015625,0.796875,0.171875,0.015625
361,https://www.instagram.com/p/ClHkkbbAUWR/,Textile Sleeve Waist Gesture Comfort Travel Bag Personal protective equipment Recreation Electric blue,It’s the little things. Shop our fave fun-sized gifts for the holiday season and spread outdoorsy joy. (Link in bio.),2256,11,0.455223881,0.007462687,0.007462687,0.529850746,0.006944444,0.145833333,0.840277778,0.006944444
362,https://www.instagram.com/p/ClKkuLXq7pw/,Cloud Sky Mountain Snow Nature People in nature Highland Outdoor recreation Natural landscape Travel,"The only thing better than a good view is good company to share it with.

Photo: @shelikestohike",4441,20,0.007462687,0.97761194,0.007462687,0.007462687,0.010638298,0.968085106,0.010638298,0.010638298
363,https://www.instagram.com/p/ClPncOuKJpt/,Food Tableware Plant Wood Tree Ingredient Cuisine Staple food Dish Bowl,"Tell us your favorite Thanksgiving side, using only emojis. We'll go first: 🥔🧈🥛

Link in bio for our favorite Thanksgiving meals to make in the backcountry.",2422,96,0.973684211,0.00877193,0.00877193,0.00877193,0.006097561,0.006097561,0.981707317,0.006097561
364,https://www.instagram.com/p/ClWe_g6ueCa/,Sky Snow Mountain Plant Ecoregion Natural landscape Branch Tree Larch Sunlight,"Today's plans: Turkey and trails. 

Photo: @outhikingwithtiare",5459,33,0.00877193,0.973684211,0.00877193,0.00877193,0.328125,0.640625,0.015625,0.015625
365,https://www.instagram.com/p/Clg0Qz0NQP2/,Product Sleeve Font Lamp Happy Tree House Slope Logo Brand,"It’s the best Monday of the year: Cyber Monday! Don’t miss out! The bigger the savings, the bigger the smiles get outside. Shop the sale at the link in bio.",95,1,0.682692308,0.105769231,0.009615385,0.201923077,0.006097561,0.006097561,0.31097561,0.676829268
